City,FutureMajor,Country,SchoolType,Grade,Email,English,Japanese,Coding
shanghai,Philosophy,Canada,International high school,9,Grace2632@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Hans2633@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Architecture,United States,University,11,Isabella2634@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Canada,International high school,12,Jason2635@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Japan,Normal high school,Freshman,Kate2636@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Louis2637@pku.edu.cn,FALSE,TRUE,omy
shanxi,Sociology,Canada,International high school,Junior,Margraret2638@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Nathan2639@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Archaeology,United States,University,9,Olivia2640@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Paul2641@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Mathematics,Japan,Normal high school,11,Queen2642@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,12,Richard2643@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,Canada,International high school,Freshman,Susan2644@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Thomas2645@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Philosophy,United States,University,Junior,Uma2646@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Vivian2647@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,Japan,Normal high school,9,Winnie2648@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Xander2649@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,11,Yasmine2650@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,12,Zach2651@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,United States,University,Freshman,Alice2652@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Bob2653@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Archaeology,Japan,Normal high school,Junior,Carol2654@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,Senior,Dave2655@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Mathematics,Canada,International high school,9,Eve2656@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Francis2657@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Economy,United States,University,11,Grace2658@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,12,Hans2659@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Isabella2660@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Jason2661@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Architecture,Canada,International high school,Junior,Kate2662@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Louis2663@thu.edu.cn,FALSE,FALSE,my
shanghai,Computer Science,United States,University,9,Margraret2664@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Nathan2665@pku.edu.cn,TRUE,FALSE,omy
shanxi,Sociology,Japan,Normal high school,11,Olivia2666@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,12,Paul2667@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Archaeology,Canada,International high school,Freshman,Queen2668@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Richard2669@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,United States,University,Junior,Susan2670@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Thomas2671@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Economy,Japan,Normal high school,9,Uma2672@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Vivian2673@pku.edu.cn,FALSE,TRUE,omy
shanxi,Philosophy,Canada,International high school,11,Winnie2674@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Xander2675@thu.edu.cn,FALSE,FALSE,omy
shanghai,Architecture,United States,University,Freshman,Yasmine2676@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Zach2677@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Computer Science,Japan,Normal high school,Junior,Alice2678@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,United States,University,Senior,Bob2679@thu.edu.cn,TRUE,FALSE,my
shanghai,Sociology,Canada,International high school,9,Carol2680@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Dave2681@pku.edu.cn,FALSE,TRUE,my
shanxi,Archaeology,United States,University,11,Eve2682@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Canada,International high school,12,Francis2683@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Mathematics,Japan,Normal high school,Freshman,Grace2684@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,Sophomore,Hans2685@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,Canada,International high school,Junior,Isabella2686@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Japan,Normal high school,Senior,Jason2687@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Philosophy,United States,University,9,Kate2688@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,10,Louis2689@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Architecture,Japan,Normal high school,11,Margraret2690@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,12,Nathan2691@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Canada,International high school,Freshman,Olivia2692@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,Sophomore,Paul2693@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Sociology,United States,University,Junior,Queen2694@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,Senior,Richard2695@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Archaeology,Japan,Normal high school,9,Susan2696@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,10,Thomas2697@pku.edu.cn,FALSE,TRUE,omy
shanxi,Mathematics,Canada,International high school,11,Uma2698@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,12,Vivian2699@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Economy,United States,University,Freshman,Winnie2700@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,Sophomore,Xander2701@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,Japan,Normal high school,Junior,Yasmine2702@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,Senior,Zach2703@thu.edu.cn,TRUE,TRUE,omy
shanghai,Architecture,Canada,International high school,9,Alice2704@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,10,Bob2705@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Computer Science,United States,University,11,Carol2706@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,12,Dave2707@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,Freshman,Eve2708@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,Sophomore,Francis2709@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Archaeology,Canada,International high school,Junior,Grace2710@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Japan,Normal high school,Senior,Hans2711@thu.edu.cn,TRUE,TRUE,my
shanghai,Mathematics,United States,University,9,Isabella2712@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,10,Jason2713@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,11,Kate2714@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,United States,University,12,Louis2715@thu.edu.cn,TRUE,TRUE,my
shanghai,Philosophy,Canada,International high school,Freshman,Margraret2716@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,Sophomore,Nathan2717@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Architecture,United States,University,Junior,Olivia2718@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Canada,International high school,Senior,Paul2719@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Computer Science,Japan,Normal high school,9,Queen2720@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,10,Richard2721@pku.edu.cn,FALSE,FALSE,omy
shanxi,Sociology,Canada,International high school,11,Susan2722@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Thomas2723@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Archaeology,United States,University,Freshman,Uma2724@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Vivian2725@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Mathematics,Japan,Normal high school,Junior,Winnie2726@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,United States,University,Senior,Xander2727@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Economy,Canada,International high school,9,Yasmine2728@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Zach2729@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Philosophy,United States,University,11,Alice2730@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,12,Bob2731@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,Japan,Normal high school,Freshman,Carol2732@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Dave2733@pku.edu.cn,TRUE,FALSE,omy
shanxi,Computer Science,Canada,International high school,Junior,Eve2734@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Francis2735@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,United States,University,9,Grace2736@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Hans2737@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Archaeology,Japan,Normal high school,11,Isabella2738@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,12,Jason2739@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,Canada,International high school,Freshman,Kate2740@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Louis2741@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Economy,United States,University,Junior,Margraret2742@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Nathan2743@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Philosophy,Japan,Normal high school,9,Olivia2744@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Paul2745@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Architecture,Canada,International high school,11,Queen2746@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Richard2747@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Computer Science,United States,University,Freshman,Susan2748@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Thomas2749@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,Junior,Uma2750@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,United States,University,Senior,Vivian2751@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Archaeology,Canada,International high school,9,Winnie2752@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Xander2753@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,United States,University,11,Yasmine2754@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Canada,International high school,12,Zach2755@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Economy,Japan,Normal high school,Freshman,Alice2756@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Bob2757@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Philosophy,Canada,International high school,Junior,Carol2758@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Dave2759@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Architecture,United States,University,9,Eve2760@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Francis2761@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Computer Science,Japan,Normal high school,11,Grace2762@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,12,Hans2763@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Sociology,Canada,International high school,Freshman,Isabella2764@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Jason2765@pku.edu.cn,TRUE,TRUE,my
shanxi,Archaeology,United States,University,Junior,Kate2766@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Canada,International high school,Senior,Louis2767@thu.edu.cn,TRUE,FALSE,my
shanghai,Mathematics,Japan,Normal high school,9,Margraret2768@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Nathan2769@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,Canada,International high school,11,Olivia2770@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Paul2771@thu.edu.cn,TRUE,TRUE,my
shanghai,Philosophy,United States,University,Freshman,Queen2772@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Richard2773@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,Japan,Normal high school,Junior,Susan2774@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,Senior,Thomas2775@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Computer Science,Canada,International high school,9,Uma2776@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Vivian2777@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Sociology,United States,University,11,Winnie2778@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,12,Xander2779@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Archaeology,Japan,Normal high school,Freshman,Yasmine2780@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Zach2781@pku.edu.cn,TRUE,FALSE,omy
shanxi,Mathematics,Canada,International high school,Junior,Alice2782@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Bob2783@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,United States,University,9,Carol2784@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Dave2785@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,Japan,Normal high school,11,Eve2786@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,United States,University,12,Francis2787@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,Canada,International high school,Freshman,Grace2788@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Hans2789@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,United States,University,Junior,Isabella2790@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,Senior,Jason2791@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Sociology,Japan,Normal high school,9,Kate2792@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Louis2793@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Archaeology,Canada,International high school,11,Margraret2794@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Nathan2795@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Mathematics,United States,University,Freshman,Olivia2796@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Paul2797@pku.edu.cn,FALSE,FALSE,my
shanxi,Economy,Japan,Normal high school,Junior,Queen2798@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,Senior,Richard2799@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Philosophy,Canada,International high school,9,Susan2800@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Thomas2801@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Architecture,United States,University,11,Uma2802@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,12,Vivian2803@thu.edu.cn,TRUE,TRUE,my
shanghai,Computer Science,Japan,Normal high school,Freshman,Winnie2804@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Xander2805@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Sociology,Canada,International high school,Junior,Yasmine2806@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Zach2807@thu.edu.cn,FALSE,FALSE,omy
shanghai,Archaeology,United States,University,9,Alice2808@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Bob2809@pku.edu.cn,FALSE,FALSE,omy
shanxi,Mathematics,Japan,Normal high school,11,Carol2810@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,12,Dave2811@thu.edu.cn,TRUE,TRUE,omy
shanghai,Economy,Canada,International high school,Freshman,Eve2812@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Francis2813@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Philosophy,United States,University,Junior,Grace2814@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Hans2815@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,Japan,Normal high school,9,Isabella2816@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Jason2817@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,11,Kate2818@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,12,Louis2819@thu.edu.cn,FALSE,TRUE,my
shanghai,Sociology,United States,University,Freshman,Margraret2820@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Nathan2821@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Archaeology,Japan,Normal high school,Junior,Olivia2822@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,Senior,Paul2823@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Mathematics,Canada,International high school,9,Queen2824@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Richard2825@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Economy,United States,University,11,Susan2826@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,12,Thomas2827@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Uma2828@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Vivian2829@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Architecture,Canada,International high school,Junior,Winnie2830@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Xander2831@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,United States,University,9,Yasmine2832@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Zach2833@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,11,Alice2834@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,United States,University,12,Bob2835@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Archaeology,Canada,International high school,Freshman,Carol2836@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Dave2837@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Mathematics,United States,University,Junior,Eve2838@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Francis2839@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,Japan,Normal high school,9,Grace2840@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Hans2841@pku.edu.cn,FALSE,FALSE,omy
shanxi,Philosophy,Canada,International high school,11,Isabella2842@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Jason2843@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,United States,University,Freshman,Kate2844@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Louis2845@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Japan,Normal high school,Junior,Margraret2846@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,United States,University,Senior,Nathan2847@thu.edu.cn,FALSE,FALSE,my
shanghai,Sociology,Canada,International high school,9,Olivia2848@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Paul2849@pku.edu.cn,TRUE,FALSE,my
shanxi,Archaeology,United States,University,11,Queen2850@hotmail.com,TRUE,FALSE,TRUE
